
Time = 10.00

1.82750000	3.16025000	505.10813364	498.77500000	6.333133635533840788
2.16025000	3.16025000	541.04937909	532.05000000	8.999379087430156687
2.52627500	3.16025000	580.84190822	568.65250000	12.189408219864390048
2.92890250	3.16025000	625.10974247	608.91525000	16.194492468452949652
3.37179275	3.16025000	674.71162061	653.20427500	21.507345608903392531
3.85897203	3.16025000	730.93209891	701.92220250	29.009896410058672700
4.39486923	3.16025000	795.92256598	755.51192275	40.410643226327692901
4.98435615	3.16025000	873.60461024	814.46061503	59.143995213110883924
5.63279177	3.16025000	958.13183061	879.30417653	78.827654084215396324
6.34607094	3.16025000	1003.33460041	950.63209418	52.702506227132062122
7.13067804	3.16025000	1067.77990555	1029.09280360	38.687101946919028705
7.99374584	3.16025000	1149.31963687	1115.39958396	33.920052910470076313
8.94312042	3.16025000	1248.33546210	1210.33704235	37.998419748517562766
9.98743247	3.16025000	1371.31044512	1314.76824659	56.542198533881446565
11.13617571	3.16025000	1504.02045272	1429.64257125	74.377881475903222963
12.39979328	3.16025000	1589.95443947	1556.00432837	33.950111092940915114
15.00000000	3.16025000	1816.02500000	1816.02500000	0.000000000000000000
1.00000000	3.52627500	452.62750000	452.62750000	0.000000000000000000
1.25000000	3.52627500	480.05021923	477.62750000	2.422719228675759950
1.52500000	3.52627500	510.18733485	505.12750000	5.059834853964503054
1.82750000	3.52627500	543.37546231	535.37750000	7.997962313018319946
2.16025000	3.52627500	580.02677736	568.65250000	11.374277363984333533
2.52627500	3.52627500	620.66188288	605.25500000	15.406882883154935371
2.92890250	3.52627500	665.96548534	645.51775000	20.447735341524548858
3.37179275	3.52627500	716.88665107	689.80677500	27.079876071968442375
3.85897203	3.52627500	774.83039578	738.52470250	36.305693276629654065
4.39486923	3.52627500	842.02624342	792.11442275	49.911820666449216333
4.98435615	3.52627500	922.12328580	851.06311503	71.060170771312414217
5.63279177	3.52627500	1007.79381789	915.90667653	91.887141358431790650
6.34607094	3.52627500	1051.77286328	987.23459418	64.538269104523578790
7.13067804	3.52627500	1114.28827480	1065.69530360	48.592971205385765643
7.99374584	3.52627500	1194.88942829	1152.00208396	42.887344333300006838
8.94312042	3.52627500	1294.78704186	1246.93954235	47.847499510845182158
9.98743247	3.52627500	1420.34691121	1351.37074659	68.976164621200723559
11.13617571	3.52627500	1553.75026151	1466.24507125	87.505190257462800218
12.39979328	3.52627500	1635.08865634	1592.60682837	42.481827962494207895
15.00000000	3.52627500	1852.62750000	1852.62750000	0.000000000000000000
1.00000000	3.92890250	492.89025000	492.89025000	0.000000000000000000
1.25000000	3.92890250	520.79845168	517.89025000	2.908201684149503308
1.52500000	3.92890250	551.47006824	545.39025000	6.079818241369139287
1.82750000	3.92890250	585.25694813	575.64025000	9.616698134862645020
2.16025000	3.92890250	622.59412316	608.91525000	13.678873164214110147
2.52627500	3.92890250	664.03618211	645.51775000	18.518432106080013000
2.92890250	3.92890250	710.31691926	685.78050000	24.536419256931594646
3.37179275	3.92890250	762.45108174	730.06952500	32.381556737145956504
3.85897203	3.92890250	821.91188114	778.78745250	43.124428637529263142
4.39486923	3.92890250	890.93069901	832.37717275	58.553526258254919412
4.98435615	3.92890250	972.93340514	891.32586503	81.607540110581453519
5.63279177	3.92890250	1059.50729768	956.16942653	103.337871156417349994
6.34607094	3.92890250	1102.65576201	1027.49734418	75.158417834541978664
7.13067804	3.92890250	1163.86571997	1105.95805360	57.907666373897654921
7.99374584	3.92890250	1243.78411271	1192.26483396	51.519278748893157172
8.94312042	3.92890250	1344.38747047	1287.20229235	57.185178118306112083
9.98743247	3.92890250	1471.85004586	1391.63349659	80.216549268271137407
11.13617571	3.92890250	1605.46201269	1506.50782125	98.954191442346655094
12.39979328	3.92890250	1683.21486599	1632.86957837	50.345287612391302901
15.00000000	3.92890250	1892.89025000	1892.89025000	0.000000000000000000
1.00000000	4.37179275	537.17927500	537.17927500	0.000000000000000000
1.25000000	4.37179275	565.54157086	562.17927500	3.362295858404991122
1.52500000	4.37179275	596.71162526	589.67927500	7.032350257890584544
1.82750000	4.37179275	631.05446411	619.92927500	11.125189112959219528
2.16025000	4.37179275	669.02437270	653.20427500	15.820097695346021283
2.52627500	4.37179275	711.20338979	689.80677500	21.396614791232195785
2.92890250	4.37179275	758.36244379	730.06952500	28.292918788613746983
3.37179275	4.37179275	811.56059278	774.35855000	37.202042778612394613
3.85897203	4.37179275	872.30672733	823.07647750	49.230249830349407603
4.39486923	4.37179275	942.81430664	876.66619775	66.148108887609851081
4.98435615	4.37179275	1026.36895934	935.61489003	90.754069317590960964
5.63279177	4.37179275	1113.68000303	1000.45845153	113.221551503707928532
6.34607094	4.37179275	1156.19430517	1071.78636918	84.407935991694557742
7.13067804	4.37179275	1216.52042169	1150.24707860	66.273343088230603826
7.99374584	4.37179275	1295.98128775	1236.55385896	59.427428787950248079
8.94312042	4.37179275	1397.13123497	1331.49131735	65.639917617470928235
9.98743247	4.37179275	1525.99106488	1435.92252159	90.068543288464525176
11.13617571	4.37179275	1659.56864335	1550.79684625	108.771797098341039600
12.39979328	4.37179275	1734.43457843	1677.15860337	57.275975058253607131
15.00000000	4.37179275	1937.17927500	1937.17927500	0.000000000000227374
1.00000000	4.85897203	585.89720250	585.89720250	0.000000000000000000
1.25000000	4.85897203	614.65813242	610.89720250	3.760929915171573157
1.52500000	4.85897203	646.26374579	638.39720250	7.866543292272240251
1.82750000	4.85897203	681.08961425	668.64720250	12.442411754704721716
2.16025000	4.85897203	719.60518726	701.92220250	17.682984755387110454
2.52627500	4.85897203	762.41349793	738.52470250	23.888795425006492223
2.92890250	4.85897203	810.31256204	778.78745250	31.525109538031074408
3.37179275	4.85897203	864.39153903	823.07647750	41.315061533044399766
3.85897203	4.85897203	926.18131245	871.79440500	54.386907446691111545
4.39486923	4.85897203	997.88585309	925.38412525	72.501727843009120988
4.98435615	4.85897203	1082.72510451	984.33281753	98.392286983398207667
5.63279177	4.85897203	1170.62281808	1049.17637903	121.446439052946516313
6.34607094	4.85897203	1212.57727255	1120.50429668	92.072975872043798518
7.13067804	4.85897203	1272.27361969	1198.96500610	73.308613591115999952
7.99374584	4.85897203	1351.43670872	1285.27178646	66.164922258104297725
8.94312042	4.85897203	1453.00825715	1380.20924485	72.799012300401500397
9.98743247	4.85897203	1582.93334078	1484.64044909	98.292891685849781425
11.13617571	4.85897203	1716.39928075	1599.51477375	116.884507002409691268
12.39979328	4.85897203	1788.89379146	1725.87653087	63.017260586354495899
15.00000000	4.85897203	1985.89720250	1985.89720250	0.000000000000000000
1.00000000	5.39486923	639.48692275	639.48692275	0.000000000000000000
1.25000000	5.39486923	668.55999617	664.48692275	4.073073416172178440
1.52500000	5.39486923	700.50404571	691.98692275	8.517122955526360784
1.82750000	5.39486923	735.70225682	722.23692275	13.465334069746745627
2.16025000	5.39486923	774.63517744	755.51192275	19.123254692492423601
2.52627500	5.39486923	817.92128555	792.11442275	25.806862798465203923
2.92890250	5.39486923	866.37867779	832.37717275	34.001505041879113378
3.37179275	5.39486923	921.11970597	876.66619775	44.453508215836905038
3.85897203	5.39486923	983.69640826	925.38412525	58.312283006977850164
4.39486923	5.39486923	1056.32270337	978.97384550	77.348857871971404165
4.98435615	5.39486923	1142.21187570	1037.92253778	104.289337920200068766
5.63279177	5.39486923	1230.52815164	1102.76609928	127.762052364559849593
6.34607094	5.39486923	1271.91176944	1174.09401693	97.817752511054095521
7.13067804	5.39486923	1331.10511210	1252.55472635	78.550385748638063887
7.99374584	5.39486923	1410.06095462	1338.86150671	71.199447907455351015
8.94312042	5.39486923	1511.96276265	1433.79896510	78.163797548836100759
9.98743247	5.39486923	1642.76799741	1538.23016934	104.537828068966973660
11.13617571	5.39486923	1776.16993206	1653.10449400	123.065438064065801882
12.39979328	5.39486923	1846.73412368	1779.46625112	67.267872556955126129
15.00000000	5.39486923	2039.48692275	2039.48692275	0.000000000000000000
1.00000000	5.98435615	698.43561503	698.43561503	0.000000000000000000
1.25000000	5.98435615	727.69301468	723.43561503	4.257399658798249220
1.52500000	5.98435615	759.83280680	750.93561503	8.897191772232304174
1.82750000	5.98435615	795.24260728	781.18561503	14.056992257264141699
2.16025000	5.98435615	834.40996246	814.46061503	19.949347432510421640
2.52627500	5.98435615	877.96411843	851.06311503	26.901003402244782592
2.92890250	5.98435615	926.73892595	891.32586503	35.413060925791228328
3.37179275	5.98435615	981.86842808	935.61489003	46.253538053961960941
3.85897203	5.98435615	1044.93282335	984.33281753	60.600005821256445415
4.39486923	5.98435615	1118.18092772	1037.92253778	80.258389946796569347
4.98435615	5.98435615	1204.86849168	1096.87123005	107.997261626803265244
5.63279177	5.98435615	1293.39177599	1161.71479155	131.676984434441692429
6.34607094	5.98435615	1334.13165559	1233.04270921	101.088946380458537533
7.13067804	5.98435615	1392.86420864	1311.50341862	81.360790019381738603
7.99374584	5.98435615	1471.65012930	1397.81019898	73.839930313253944405
8.94312042	5.98435615	1573.81065161	1492.74765738	81.062994233945573797
9.98743247	5.98435615	1705.41212308	1597.17886161	108.233261464382394479
11.13617571	5.98435615	1838.90332939	1712.05318627	126.850143117565721695
12.39979328	5.98435615	1908.00643617	1838.41494340	69.591492774341304539
15.00000000	5.98435615	2098.43561503	2098.43561503	0.000000000000000000
1.00000000	6.63279177	763.27917653	763.27917653	0.000000000000000000
1.25000000	6.63279177	792.53531625	788.27917653	4.256139724989907336
1.52500000	6.63279177	824.66437278	815.77917653	8.885196257294637689
1.82750000	6.63279177	860.05379574	846.02917653	14.024619209727006819
2.16025000	6.63279177	899.19302668	879.30417653	19.888850152742975297
2.52627500	6.63279177	942.71660879	915.90667653	26.809932258271146566
2.92890250	6.63279177	991.47026573	956.16942653	35.300839207327953773
3.37179275	6.63279177	1046.61166562	1000.45845153	46.153214089807875098
3.85897203	6.63279177	1109.76188336	1049.17637903	60.585504334856977948
4.39486923	6.63279177	1183.23601343	1102.76609928	80.469914155679589385
4.98435615	6.63279177	1270.39429709	1161.71479155	108.679505533989186006
5.63279177	6.63279177	1358.84000320	1226.55835306	132.281650140894271317
6.34607094	6.63279177	1398.83101309	1297.88627071	100.944742385179552002
7.13067804	6.63279177	1457.11987462	1376.34698013	80.772894498039022437
7.99374584	6.63279177	1535.75693725	1462.65376049	73.103176769047195194
8.94312042	6.63279177	1638.09165621	1557.59121888	80.500437328547150173
9.98743247	6.63279177	1770.42553280	1662.02242312	108.403109681695696054
11.13617571	6.63279177	1904.25126707	1776.89674778	127.354519292123313789
12.39979328	6.63279177	1972.51682668	1903.25850490	69.258321777103901695
15.00000000	6.63279177	2163.27917653	2163.27917653	0.000000000000454747
1.00000000	7.34607094	834.60709418	834.60709418	0.000000000000000000
1.25000000	7.34607094	863.59477276	859.60709418	3.987678582736293720
1.52500000	7.34607094	895.41425912	887.10709418	8.307164939201925336
1.82750000	7.34607094	930.44680633	917.35709418	13.089712151927756167
2.16025000	7.34607094	969.17378384	950.63209418	18.541689663008241951
2.52627500	7.34607094	1012.22309422	987.23459418	24.988500043330304834
2.92890250	7.34607094	1060.44109228	1027.49734418	32.943748102286690482
3.37179275	7.34607094	1115.00680109	1071.78636918	43.220431910878232884
3.85897203	7.34607094	1177.60953765	1120.50429668	57.105240972555975532
4.39486923	7.34607094	1250.68684855	1174.09401693	76.592831614974784316
4.98435615	7.34607094	1337.77173877	1233.04270921	104.729029562040068413
5.63279177	7.34607094	1425.78031875	1297.88627071	127.894048044469400338
6.34607094	7.34607094	1464.92173156	1369.21418836	95.707543195140942771
7.13067804	7.34607094	1522.92360466	1447.67489778	75.248706884891589652
7.99374584	7.34607094	1601.49706179	1533.98167814	67.515383655379537231
8.94312042	7.34607094	1703.83211268	1628.91913653	74.912976143390096695
9.98743247	7.34607094	1836.65047169	1733.35034077	103.300130924996665271
11.13617571	7.34607094	1971.11273448	1848.22466543	122.888069054911284184
12.39979328	7.34607094	2039.55038380	1974.58642255	64.963961244068968881
15.00000000	7.34607094	2234.60709418	2234.60709418	0.000000000000000000
1.00000000	8.13067804	913.06780360	913.06780360	0.000000000000000000
1.25000000	8.13067804	941.40481817	938.06780360	3.337014572477301044
1.52500000	8.13067804	972.49259426	965.56780360	6.924790658457595782
1.82750000	8.13067804	1006.68662967	995.81780360	10.868826073379636910
2.16025000	8.13067804	1044.44043104	1029.09280360	15.347627442363318551
2.52627500	8.13067804	1086.34734407	1065.69530360	20.652040471400141541
2.92890250	8.13067804	1133.21348959	1105.95805360	27.255435994065237537
3.37179275	8.13067804	1186.18925824	1150.24707860	35.942179642034489007
3.85897203	8.13067804	1247.01395838	1198.96500610	48.048952281520541874
4.39486923	8.13067804	1318.45905870	1252.55472635	65.904332348062553137
4.98435615	8.13067804	1404.59276784	1311.50341862	93.089349219184214235
5.63279177	8.13067804	1491.34054637	1376.34698013	114.993566248858314793
6.34607094	8.13067804	1530.09238716	1447.67489778	82.417489376617368180
7.13067804	8.13067804	1588.34285510	1526.13560720	62.207247900532138374
7.99374584	8.13067804	1667.46297637	1612.44238756	55.020588815877545130
8.94312042	8.13067804	1769.21992679	1707.37984595	61.840080842507859415
9.98743247	8.13067804	1901.43185435	1811.81105019	89.620804162953163541
11.13617571	8.13067804	2036.74457752	1926.68537485	110.059202677278562987
12.39979328	8.13067804	2107.40431030	2053.04713197	54.357178324061351304
15.00000000	8.13067804	2313.06780360	2313.06780360	0.000000000000000000
1.00000000	8.99374584	999.37458396	999.37458396	0.000000000000113687
1.25000000	8.99374584	1026.55763014	1024.37458396	2.183046180555720639
1.52500000	8.99374584	1056.32335648	1051.87458396	4.448772520548573084
1.82750000	8.99374584	1089.00967383	1082.12458396	6.885089874063169191
2.16025000	8.99374584	1125.02031643	1115.39958396	9.620732469586755542
2.52627500	8.99374584	1164.85739629	1152.00208396	12.855312335491589693
2.92890250	8.99374584	1209.17949891	1192.26483396	16.914664955197622476
3.37179275	8.99374584	1258.91599082	1236.55385896	22.362131860504860015
3.85897203	8.99374584	1315.52142157	1285.27178646	30.249635112073065102
4.39486923	8.99374584	1381.64990577	1338.86150671	42.788399065142812105
4.98435615	8.99374584	1463.59336180	1397.81019898	65.783162816592948730
5.63279177	8.99374584	1550.39250025	1462.65376049	87.738739765677337346
6.34607094	8.99374584	1587.45518675	1533.98167814	53.473508613362355391
7.13067804	8.99374584	1650.83831020	1612.44238756	38.395922641626839322
7.99374584	8.99374584	1732.24790143	1698.74916792	33.498733514762989216
8.94312042	8.99374584	1831.63798605	1793.68662631	37.951359737649909221
9.98743247	8.99374584	1958.60836159	1898.11783055	60.490531038235758388
11.13617571	8.99374584	2094.16447428	2012.99215521	81.172319074639744940
12.39979328	8.99374584	2172.91239316	2139.35391233	33.558480825142851245
15.00000000	8.99374584	2399.37458396	2399.37458396	0.000000000000454747
1.00000000	10.00000000	1100.00000000	1100.00000000	0.000000000000000000
1.25000000	10.00000000	1125.00000000	1125.00000000	0.000000000000000000
1.52500000	10.00000000	1152.50000000	1152.50000000	0.000000000000000000
1.82750000	10.00000000	1182.75000000	1182.75000000	0.000000000000000000
2.16025000	10.00000000	1216.02500000	1216.02500000	0.000000000000227374
2.52627500	10.00000000	1252.62750000	1252.62750000	0.000000000000000000
2.92890250	10.00000000	1292.89025000	1292.89025000	0.000000000000000000
3.37179275	10.00000000	1337.17927500	1337.17927500	0.000000000000000000
3.85897203	10.00000000	1385.89720250	1385.89720250	0.000000000000000000
4.39486923	10.00000000	1439.48692275	1439.48692275	0.000000000000000000
4.98435615	10.00000000	1498.43561503	1498.43561503	0.000000000000000000
5.63279177	10.00000000	1563.27917653	1563.27917653	0.000000000000000000
6.34607094	10.00000000	1634.60709418	1634.60709418	0.000000000000000000
7.13067804	10.00000000	1713.06780360	1713.06780360	0.000000000000000000
7.99374584	10.00000000	1799.37458396	1799.37458396	0.000000000000000000
8.94312042	10.00000000	1894.31204235	1894.31204235	0.000000000000000000
9.98743247	10.00000000	1998.74324659	1998.74324659	0.000000000000000000
11.13617571	10.00000000	2113.61757125	2113.61757125	0.000000000000454747
12.39979328	10.00000000	2239.97932837	2239.97932837	0.000000000000000000
15.00000000	10.00000000	2500.00000000	2500.00000000	0.000000000000454747
